,summary,Hazard,Mitigation,Impacts,Causes,Adaptation,word
tsunami fjord,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,tsunami fjord
fjord alaska+s,4.769624590876932,0.023705879781142917,0.011625441910351407,-0.0036730528748896356,-0.3765819617588983,0.04698330535973749,fjord alaska+s
Riesenwelle,4.416824485431718,0.019128577309526433,0.007403836331571027,-0.00746704550864391,-0.2997353577543663,0.0501530071597689,Riesenwelle
alaska+s riese+n+welle,4.416824485431718,0.019128577309526433,0.007403836331571027,-0.00746704550864391,-0.2997353577543663,0.0501530071597689,alaska+s riese+n+welle
riese+n+welle vor,4.085174457566788,0.014120006767838528,0.0028064072393276613,-0.011570987840626816,-0.22167879634880805,0.05335214984501876,riese+n+welle vor
vor jahr,3.8990564667658174,0.010941168088167247,-0.00010000379925990392,-0.014150859724072483,-0.17504895434498166,0.05525187583742294,vor jahr
jahr lös+te,3.9152529947167336,0.01122969451859704,0.00016343561453628253,-0.013917475429304138,-0.17919431132736158,0.055083364872691803,jahr lös+te
lös+te berg+sturz,4.107310726317056,0.014479119106297017,0.003135297113361916,-0.011278345448286632,-0.2270828519254355,0.053131407459714786,lös+te berg+sturz
berg+sturz fast,4.618329986025826,0.02182658180473793,0.009889817246952695,-0.005235879404071607,-0.3443475269377272,0.048315082983389775,berg+sturz fast
Tracy-Arm-Fjord,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,Tracy-Arm-Fjord
tsunami tracy-arm-fjord,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,tsunami tracy-arm-fjord
der ursache,4.130241745811801,0.014847116308707964,0.003472441932249238,-0.01097820817220024,-0.23265030143281454,0.052903869897944135,der ursache
abschmelzende,3.8243606612778316,0.00957912878430224,-0.0013426562277360017,-0.015250523533630472,-0.15570566800753421,0.05603718838020673,abschmelzende
ursache ab+schmelz+end+e,3.8243606612778316,0.00957912878430224,-0.0013426562277360017,-0.015250523533630472,-0.15570566800753421,0.05603718838020673,ursache ab+schmelz+end+e
Gletscherzunge,3.6576872437363703,0.006340347138105637,-0.0042912732531753504,-0.017851893368207177,-0.11114540913951497,0.05783974091303543,Gletscherzunge
ab+schmelz+end+e gletscher+zunge,3.6576872437363703,0.006340347138105637,-0.0042912732531753504,-0.017851893368207177,-0.11114540913951497,0.05783974091303543,ab+schmelz+end+e gletscher+zunge
Jackie,3.4606978812173974,0.002110525228021669,-0.008129146166850707,-0.02122133376269116,-0.055784630582842124,0.060065633502955226,Jackie
als jackie,3.4606978812173974,0.002110525228021669,-0.008129146166850707,-0.02122133376269116,-0.055784630582842124,0.060065633502955226,als jackie
Caplan-Auerbach,3.4164240386169293,0.001092517471739105,-0.00905067294829334,-0.022027660993802732,-0.04290876338509029,0.060581050276873646,Caplan-Auerbach
jackie caplan-auerbach,3.4164240386169293,0.001092517471739105,-0.00905067294829334,-0.022027660993802732,-0.04290876338509029,0.060581050276873646,jackie caplan-auerbach
caplan-auerbach früh+en,3.3157265046350455,-0.001324757451979028,-0.011235578212219547,-0.023935287653166087,-0.012991118457205577,0.06177515272458432,caplan-auerbach früh+en
Augusts,3.2245585839994124,-0.0036446626917216994,-0.01332820484769225,-0.02575694637233992,0.014889570220669801,0.06288341230401163,Augusts
august+s vergeh+en+en,3.196326416921099,-0.004390209182890199,-0.013999835643829733,-0.026340502658392783,0.023683482279091485,0.06323203422362561,august+s vergeh+en+en
Jahres,3.5758191707796008,-0.12973471645258575,-0.13924071923350476,0.25997102484288365,-0.08850865065538138,-0.060594856318253495,Jahres
vergeh+en+en jahr+es,3.157838888055305,-0.005428325325381355,-0.014934328106300073,-0.027151562919816494,0.035797740471823096,0.06371153480895113,vergeh+en+en jahr+es
Hause,3.1287946949185805,-0.006228871306682377,-0.015654410222302684,-0.02777583270570646,0.04503778902845875,0.06407667663329088,Hause
jahr+es haus+e,3.1287946949185805,-0.006228871306682377,-0.015654410222302684,-0.02777583270570646,0.04503778902845875,0.06407667663329088,jahr+es haus+e
Telefon,3.1021038712141933,-0.006977965516051847,-0.01632777784872272,-0.028359055072664424,0.053605088488303906,0.06441476868628866,Telefon
haus+e telefon,3.1021038712141933,-0.006977965516051847,-0.01632777784872272,-0.028359055072664424,0.053605088488303906,0.06441476868628866,haus+e telefon
klingelte,3.082239772785978,-0.00754401606415636,-0.016836328890175247,-0.02879917533717662,0.06002910626101679,0.06466798399331114,klingelte
telefon klingel+te,3.082239772785978,-0.00754401606415636,-0.016836328890175247,-0.02879917533717662,0.06002910626101679,0.06466798399331114,telefon klingel+te
beschlich,3.056829899290765,-0.00827900092713058,-0.01749629993829088,-0.029369893500365358,0.06830723958042297,0.06499390489647854,beschlich
klingel+te beschlich,3.056829899290765,-0.00827900092713058,-0.01749629993829088,-0.029369893500365358,0.06830723958042297,0.06499390489647854,klingel+te beschlich
mulmiges,3.0193376838282915,-0.009386457367974057,-0.018489976809342463,-0.030228240325324954,0.08064814057774682,0.0654789830904037,mulmiges
beschlich mulmig+es,3.0193376838282915,-0.009386457367974057,-0.018489976809342463,-0.030228240325324954,0.08064814057774682,0.0654789830904037,beschlich mulmig+es
Gefühl,3.002232004588361,-0.009901087436286283,-0.01895142871463649,-0.030626461230880114,0.08632962435631393,0.06570197755554841,Gefühl
mulmig+es gefühl,3.002232004588361,-0.009901087436286283,-0.01895142871463649,-0.030626461230880114,0.08632962435631393,0.06570197755554841,mulmig+es gefühl
Ihre,2.987832733387449,-0.010338949401573464,-0.019343893429460163,-0.030964956519399973,0.0911373516736161,0.06589051610283815,Ihre
Nachbarn,2.9791894173063542,-0.01060385326619581,-0.019581264697126358,-0.031169600691880222,0.09403438202072611,0.06600405337881918,Nachbarn
ihr+e nachbar+n,2.9791894173063542,-0.01060385326619581,-0.019581264697126358,-0.031169600691880222,0.09403438202072611,0.06600405337881918,ihr+e nachbar+n
nämlich,2.95475523644331,-0.011361274086426431,-0.020259683640940416,-0.03175413097245784,0.10226982080133087,0.06632651062529449,nämlich
nachbar+n nämlich,2.95475523644331,-0.011361274086426431,-0.020259683640940416,-0.03175413097245784,0.10226982080133087,0.06632651062529449,nachbar+n nämlich
nämlich zehn,2.9425608587601877,-0.011744082949682566,-0.020602406863987534,-0.032049225330540734,0.1064053953122677,0.06648827154286857,nämlich zehn
zehn tag+e,2.9352097939947424,-0.011976418464592084,-0.020810362177458425,-0.032228216032390955,0.10890670713010724,0.066586054651368,zehn tag+e
zuvor,2.928055529009538,-0.012203678130748819,-0.021013736862901585,-0.03240321693908066,0.11134707717704344,0.06668141568856552,zuvor
tag+e zuvor,2.928055529009538,-0.012203678130748819,-0.021013736862901585,-0.03240321693908066,0.11134707717704344,0.06668141568856552,tag+e zuvor
ei…,2.915646416889148,-0.012600563721765157,-0.021368821247251354,-0.03270865018036231,0.11559408733851222,0.06684728002731395,ei…
zuvor ei…,2.915646416889148,-0.012600563721765157,-0.021368821247251354,-0.03270865018036231,0.11559408733851222,0.06684728002731395,zuvor ei…
+5862,2.9089986704592485,-0.01281460483604711,-0.021560272248651962,-0.0328732719613104,0.11787671545289628,0.06693637724692392,+5862
ei… +5862,2.9089986704592485,-0.01281460483604711,-0.021560272248651962,-0.0328732719613104,0.11787671545289628,0.06693637724692392,ei… +5862
+5862 chars,2.9012405383650886,-0.013065665717493336,-0.021784794347644843,-0.03306627799856307,0.12054722054777542,0.06704057036963276,+5862 chars
600,3.239445016662417,-0.47230555164904736,-0.47690677003874576,0.29640779479863033,1.3781620448372447,-0.34521841075844023,600
600 kilo+meter,2.6162768191563575,-0.2586557733873618,-0.2632569917770601,-0.2696834323200999,1.6028209570875909,-0.13156863249675457,600 kilo+meter
kilo+meter weit,2.636220941945432,-0.26624995792468276,-0.2708511763143811,-0.27727761685742086,1.6248310703317526,-0.1391628170340757,kilo+meter weit
spürbar,2.647297617578629,-0.2704428804009778,-0.27504409879067615,-0.2814705393337157,1.6367091215093788,-0.1433557395103705,spürbar
weit spür+bar,2.647297617578629,-0.2704428804009778,-0.27504409879067615,-0.2814705393337157,1.6367091215093788,-0.1433557395103705,weit spür+bar
spür+bar stark+es,2.6695078402442327,-0.2787976535952359,-0.2833988719849342,-0.28982531252797394,1.659820944578627,-0.1517105127046289,spür+bar stark+es
Süditalien,2.7374974754524386,-0.3039477006034285,-0.3085489189931269,-0.3149753595361667,1.7252657792411796,-0.1768605597128213,Süditalien
erdbeben süditalie+n,2.7374974754524386,-0.3039477006034285,-0.3085489189931269,-0.3149753595361667,1.7252657792411796,-0.1768605597128213,erdbeben süditalie+n
0.12,3.207038047284276,-0.46225131213525344,-0.4668525305249518,-0.47327897106799155,2.03580891953225,-0.33516417124464615,0.12
süditalie+n 0.12,2.8038771304889365,-0.32790667651349825,-0.33250789490319665,-0.33893433544623636,1.7824824433529096,-0.2008195356228911,süditalie+n 0.12
0.12 uhr,3.247295855992668,-0.474726133361093,-0.47932735175079155,-0.4857537922938311,2.054919962875499,-0.34763899247048596,0.12 uhr
uhr werd+e,3.283897340141862,-0.4859344581574116,-0.4905356765471097,-0.49696211709014937,2.071587820953417,-0.3588473172668043,uhr werd+e
werd+e küste,3.461402743716294,-0.5385774518396952,-0.5431786702293934,-0.5496051107724331,2.1440993767559235,-0.4114903109490878,werd+e küste
Kalabriens,3.580614962696327,-0.5724380906204459,-0.5770393090101443,-0.5834657495531841,2.1862793561453118,-0.44535094972983863,Kalabriens
küste kalabrien+s,3.580614962696327,-0.5724380906204459,-0.5770393090101443,-0.5834657495531841,2.1862793561453118,-0.44535094972983863,küste kalabrien+s
kalabrien+s see+beben,3.966387089939661,-0.6747591551080073,-0.6793603734977057,-0.6857868140407453,2.2966032659629847,-0.5476720142174002,kalabrien+s see+beben
Magnitude,3.92169667664981,-0.6634279135067189,-0.6680291318964174,-0.6744555724394572,2.2854933508972937,-0.5363407726161119,Magnitude
see+beben magnitude,3.92169667664981,-0.6634279135067189,-0.6680291318964174,-0.6744555724394572,2.2854933508972937,-0.5363407726161119,see+beben magnitude
"magnitude 6,2",3.6154773186047326,-0.582127412906381,-0.5867286312960794,-0.593155071839119,2.1977768372784254,-0.4550402720157738,"magnitude 6,2"
"6,2 registrier+t",2.933940580990885,-0.37324995530842664,-0.3778511736981251,-0.3842776142411648,1.879306934092507,-0.2461628144178196,"6,2 registrier+t"
Balkanhalbinsel,2.6833487981240265,-0.28396909369217876,-0.2885703120818773,-0.29499675262491687,1.6737695775901575,-0.15688195280157166,Balkanhalbinsel
erschütterung+en balkanhalbinsel,2.6833487981240265,-0.28396909369217876,-0.2885703120818773,-0.29499675262491687,1.6737695775901575,-0.15688195280157166,erschütterung+en balkanhalbinsel
balkanhalbinsel spür+en,2.636220941945432,-0.26624995792468276,-0.2708511763143811,-0.27727761685742086,1.6248310703317526,-0.1391628170340757,balkanhalbinsel spür+en
Süden,7.9892130252695015,-0.05630542891389669,-0.05407300490029743,0.02621429161142246,0.4836872088525344,-0.07022020038505006,Süden
süden italien+s,2.603793105257674,-0.25387279619415815,-0.2584740145838566,-0.2649004551268962,1.58861746024841,-0.12678565530355107,süden italien+s
italien+s ereign+ete,2.5892222430868186,-0.2482610660406199,-0.25286228443031816,-0.2592887249733579,1.5716025963755555,-0.1211739251500127,italien+s ereign+ete
Dienstag,2.5746738362789445,-0.24262638824059413,-0.24722760663029245,-0.25365404717333206,1.5541229348387386,-0.11553924734998691,Dienstag
ereign+ete dienstag,2.5746738362789445,-0.24262638824059413,-0.24722760663029245,-0.25365404717333206,1.5541229348387386,-0.11553924734998691,ereign+ete dienstag
dienstag kurz,2.5876946510387735,-0.2476709108870322,-0.25227212927673065,-0.2586985698197703,1.569790683027498,-0.12058376999642516,dienstag kurz
Mitternacht,2.603793105257674,-0.25387279619415815,-0.2584740145838566,-0.2649004551268962,1.58861746024841,-0.12678565530355107,Mitternacht
kurz mitternacht,2.603793105257674,-0.25387279619415815,-0.2584740145838566,-0.2649004551268962,1.58861746024841,-0.12678565530355107,kurz mitternacht
mitternacht stark+es,2.634100441745773,-0.2654452630456777,-0.2700464814353761,-0.2764729219784157,1.6225294905475143,-0.1383581221550705,mitternacht stark+es
Tyrrhenischen,2.979942091011311,-0.3888073954523481,-0.3934086138420465,-0.39983505438508615,1.909556042987286,-0.26172025456174103,Tyrrhenischen
kalabrien+s tyrrhenisch+en,2.979942091011311,-0.3888073954523481,-0.3934086138420465,-0.39983505438508615,1.909556042987286,-0.26172025456174103,kalabrien+s tyrrhenisch+en
tyrrhenisch+en meer,3.2705234796259592,-0.48185358527975886,-0.4864548036694572,-0.49288124421249685,2.065572849063741,-0.3547664443891516,tyrrhenisch+en meer
meer see+beben,3.966387089939661,-0.6747591551080073,-0.6793603734977057,-0.6857868140407453,2.2966032659629847,-0.5476720142174002,meer see+beben
INGV,2.92372065010335,-0.36976052809362214,-0.37436174648332055,-0.38078818702636014,1.8723284684095929,-0.2426733872030149,INGV
"6,2 ingv",2.92372065010335,-0.36976052809362214,-0.37436174648332055,-0.38078818702636014,1.8723284684095929,-0.2426733872030149,"6,2 ingv"
USG…,2.8705772714153683,-0.3514166770819904,-0.3560178954716888,-0.36244433601472853,1.834399627632144,-0.2243295361913833,USG…
ingv usg…,2.8705772714153683,-0.3514166770819904,-0.3560178954716888,-0.36244433601472853,1.834399627632144,-0.2243295361913833,ingv usg…
+737,2.8280060851076882,-0.3364754274377927,-0.34107664582749103,-0.3475030863705307,1.8018609121746352,-0.2093882865471854,+737
usg… +737,2.8280060851076882,-0.3364754274377927,-0.34107664582749103,-0.3475030863705307,1.8018609121746352,-0.2093882865471854,usg… +737
+737 char+s,2.7982791363017343,-0.3259081617331754,-0.33050938012287384,-0.3369358206659135,1.7778839491392668,-0.19882102084256822,+737 char+s
Wonderful,3.3987791832566994,0.0006793692733027896,-0.009424430968517151,-0.022354398833207993,-0.037730665473322815,0.06078807593348385,Wonderful
Town,3.4134311432648374,0.0010227424592185235,-0.009113804973760624,-0.022082862769045867,-0.04203234786412794,0.06061610049349227,Town
wonderful town,3.4134311432648374,0.0010227424592185235,-0.009113804973760624,-0.022082862769045867,-0.04203234786412794,0.06061610049349227,wonderful town
2007,2.791361175259526,-0.016774996090069733,-0.025096847804407244,-0.03590690709624281,0.15915628462457454,0.06854156208915398,2007
town 2007,2.791361175259526,-0.016774996090069733,-0.025096847804407244,-0.03590690709624281,0.15915628462457454,0.06854156208915398,town 2007
2007 film,2.796231407782833,-0.01660425393134325,-0.024944603420163372,-0.03577659795337093,0.15741305310428969,0.06847401161642958,2007 film
Liebe,2.8028954524066214,-0.016371610509678742,-0.024737131497754073,-0.03559897751922291,0.1550326648984615,0.06838173711236409,Liebe
film liebe,2.8028954524066214,-0.016371610509678742,-0.024737131497754073,-0.03559897751922291,0.1550326648984615,0.06838173711236409,film liebe
Schneckentempo,2.8106367507632513,-0.016102781186373295,-0.024497342142090282,-0.03539363070829758,0.1522745785514652,0.068274772200792,Schneckentempo
liebe schnecke+n+tempo,2.8106367507632513,-0.016102781186373295,-0.024497342142090282,-0.03539363070829758,0.1522745785514652,0.068274772200792,liebe schnecke+n+tempo
schnecke+n+tempo der,2.824154500640805,-0.01563697963998495,-0.024081739269701325,-0.03503757390481892,0.1474766099288327,0.06808857074149557,schnecke+n+tempo der
der thailand,2.827897388256918,-0.015508812566742882,-0.02396735802767414,-0.034939547405454796,0.14615217475491257,0.06803714361906353,der thailand
Aditya,2.8445086595909514,-0.014944167546787264,-0.023463310333117268,-0.03450739862146582,0.1402952883900252,0.06780957961710585,Aditya
thailand aditya,2.8445086595909514,-0.014944167546787264,-0.023463310333117268,-0.03450739862146582,0.1402952883900252,0.06780957961710585,thailand aditya
Assarats,2.8517022298199137,-0.014701737539035236,-0.023246829229224428,-0.034321710768158493,0.13776954831725718,0.06771137196387764,Assarats
aditya assarat+s,2.8517022298199137,-0.014701737539035236,-0.023246829229224428,-0.034321710768158493,0.13776954831725718,0.06771137196387764,aditya assarat+s
zweitem,2.8612789672751604,-0.01438093015372594,-0.02296029654834251,-0.03407585588041595,0.13441692169548228,0.06758094568947033,zweitem
assarat+s zweit+em,2.8612789672751604,-0.01438093015372594,-0.02296029654834251,-0.03407585588041595,0.13441692169548228,0.06758094568947033,assarat+s zweit+em
zweit+em film,2.796231407782833,-0.01660425393134325,-0.024944603420163372,-0.03577659795337093,0.15741305310428969,0.06847401161642958,zweit+em film
film wonderful,2.7788778038516027,-0.017215448439493488,-0.02548948961349356,-0.036242860392743034,0.16363845939440425,0.06871514971597822,film wonderful
town seh+en,2.897447664092164,-0.013188907273698751,-0.021894992065627547,-0.03316098665202452,0.12185540428913502,0.0670915934535822,town seh+en
Reisekatalogen,2.950117977617398,-0.011506467353685015,-0.0203896854659955,-0.03186608184542332,0.10384047595721012,0.06638795919839785,Reisekatalogen
seh+en reise+katalog+en,2.950117977617398,-0.011506467353685015,-0.0203896854659955,-0.03186608184542332,0.10384047595721012,0.06638795919839785,seh+en reise+katalog+en
kennen,2.974127888585019,-0.01075971005323604,-0.01972089888035486,-0.03128995314053683,0.09573478859434979,0.06607066859933061,kennen
reise+katalog+en kenn+en,2.974127888585019,-0.01075971005323604,-0.01972089888035486,-0.03128995314053683,0.09573478859434979,0.06607066859933061,reise+katalog+en kenn+en
Feinsandige,2.987832733387449,-0.010338949401573464,-0.019343893429460163,-0.030964956519399973,0.0911373516736161,0.06589051610283815,Feinsandige
Palmenstrände,3.009710869107594,-0.009675350121922936,-0.01874904123550664,-0.03045183613692352,0.08384162054978936,0.0656043504383997,Palmenstrände
feinsandig+e palme+n+strand+e,3.009710869107594,-0.009675350121922936,-0.01874904123550664,-0.03045183613692352,0.08384162054978936,0.0656043504383997,feinsandig+e palme+n+strand+e
kristallklares,3.039586810547033,-0.00878487918057979,-0.017950316103239803,-0.029762217585176186,0.0739640493246547,0.06521637397633244,kristallklares
palme+n+strand+e kristall+klar+es,3.039586810547033,-0.00878487918057979,-0.017950316103239803,-0.029762217585176186,0.0739640493246547,0.06521637397633244,palme+n+strand+e kristall+klar+es
kristall+klar+es wasser,3.0727577017890546,-0.007816841164281491,-0.017081355563669482,-0.02901112402326309,0.0631102053312714,0.06478934081156457,kristall+klar+es wasser
exotische,3.0920165901951187,-0.007264490891634878,-0.016585227649918852,-0.02858189990258727,0.05686214168880537,0.06454318373668995,exotische
wasser exotisch+e,3.0920165901951187,-0.007264490891634878,-0.016585227649918852,-0.02858189990258727,0.05686214168880537,0.06454318373668995,wasser exotisch+e
exotisch+e natur,3.1178542864814025,-0.006534345906323701,-0.015929054676296194,-0.028013773761857513,0.048540601386265744,0.06421496271735727,exotisch+e natur
versuchen,3.134404476136714,-0.006073076055393378,-0.01551431180251986,-0.027654423033967944,0.04324644164670129,0.06400592786259496,versuchen
natur versuch+en,3.134404476136714,-0.006073076055393378,-0.01551431180251986,-0.027654423033967944,0.04324644164670129,0.06400592786259496,natur versuch+en
vergeblich,3.176545931326927,-0.004920560656111073,-0.014477349709815294,-0.0267550730462912,0.029891216573736116,0.06347785521603352,vergeblich
versuch+en vergeblich,3.176545931326927,-0.004920560656111073,-0.014477349709815294,-0.0267550730462912,0.029891216573736116,0.06347785521603352,versuch+en vergeblich
der der,3.2472904533925346,-0.0030538971522845143,-0.012795708545962918,-0.0252938981948958,0.007864695955414419,0.06260459555809873,der der
thailändische,3.2632679605479016,-0.0026436463005340225,-0.01242576485886486,-0.024972003453260908,0.002956502766803134,0.062409619595548874,thailändische
der thailändisch+e,3.2632679605479016,-0.0026436463005340225,-0.01242576485886486,-0.024972003453260908,0.002956502766803134,0.062409619595548874,der thailändisch+e
Regisseur,3.3252101512092787,-0.001090806276070358,-0.011024316200289744,-0.023751089055793536,-0.015847237559839692,0.06166137125876152,Regisseur
thailändisch+e regisseur,3.3252101512092787,-0.001090806276070358,-0.011024316200289744,-0.023751089055793536,-0.015847237559839692,0.06166137125876152,thailändisch+e regisseur
regisseur führ+t,3.3763622430093796,0.00014821664820518737,-0.009904744917953354,-0.02277403692901951,-0.03111323252519674,0.06105243483638748,regisseur führ+t
führ+t klein+e,3.488188666880624,0.0027295684026468056,-0.007568368570538662,-0.020730146660406498,-0.06369695693737475,0.059748467969361,führ+t klein+e
Küstenstadt,3.5407902325442593,0.003887177374602008,-0.006518890532563911,-0.019809857992149134,-0.0786642938440145,0.05914760709457398,Küstenstadt
klein+e küste+n+stadt,3.5407902325442593,0.003887177374602008,-0.006518890532563911,-0.019809857992149134,-0.0786642938440145,0.05914760709457398,klein+e küste+n+stadt
küste+n+stadt wenig,3.700104835968763,0.007192198841272057,-0.003516587311518996,-0.017169515037219196,-0.12267551537244835,0.05737422522764527,küste+n+stadt wenig
bieten,3.8105538898019047,0.009321557988214099,-0.001577473073321675,-0.015458095838982664,-0.1520889185510885,0.056183837599546566,bieten
wenig biet+en,3.8105538898019047,0.009321557988214099,-0.001577473073321675,-0.015458095838982664,-0.1520889185510885,0.056183837599546566,wenig biet+en
biet+en der,4.063787539331356,0.013769380232964392,0.00248539827243122,-0.011856479097190419,-0.2164297922798253,0.053566446848760385,biet+en der
Strand,4.204319744289842,0.016008857477128532,0.004537570845402069,-0.010028995919137435,-0.25042686935799674,0.05217654884597979,Strand
der strand,4.204319744289842,0.016008857477128532,0.004537570845402069,-0.010028995919137435,-0.25042686935799674,0.05217654884597979,der strand
strand immer,4.618329986025826,0.02182658180473793,0.009889817246952695,-0.005235879404071607,-0.3443475269377272,0.048315082983389775,strand immer
Spuren,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,Spuren
immer spur+en,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,immer spur+en
spur+en tsunami-katastroph+e,7.857067079181015,0.046709480926725847,0.03315799157899904,0.0160839864185968,-0.8757277537408381,0.026157944729851567,spur+en tsunami-katastroph+e
tsunami-katastroph+e 2004,4.491169753044911,0.020151573568554404,0.008345648597435522,-0.006622775537606958,-0.3164275539651762,0.04946607522620962,tsunami-katastroph+e 2004
2004 zeig+t,4.317791670734953,0.017712250475900384,0.0061014859495974235,-0.00863250866145581,-0.27705844630341975,0.05108471045230988,2004 zeig+t
Eingebettet,4.130241745811801,0.014847116308707964,0.003472441932249238,-0.01097820817220024,-0.23265030143281454,0.052903869897944135,Eingebettet
eher,3.87009334898352,-0.01733020935848688,-0.028163028392443973,0.05316718370609089,-0.16759299001321096,0.03069943412162676,eher
ein+ge+bett+et eher,3.771122848773568,0.008575623590666104,-0.002257195443291052,-0.016058552868464228,-0.14168715706405793,0.05660526707077964,ein+ge+bett+et eher
tros…,3.7112872057158883,0.007413531911117954,-0.0033152054301592523,-0.016992003797570054,-0.1256931342407545,0.05725228658083822,tros…
eher tros…,3.7112872057158883,0.007413531911117954,-0.0033152054301592523,-0.016992003797570054,-0.1256931342407545,0.05725228658083822,eher tros…
+1423,3.63775615571946,0.0059332295897538394,-0.004661300043406568,-0.018177561157508196,-0.10568141291258751,0.05806011828218186,+1423
tros… +1423,3.63775615571946,0.0059332295897538394,-0.004661300043406568,-0.018177561157508196,-0.10568141291258751,0.05806011828218186,tros… +1423
+1423 char+s,3.582431125760644,0.004779411969339766,-0.005709259264035838,-0.01909895333199147,-0.09035601742450894,0.058677444243373816,+1423 char+s
"7,8",27.977849766749134,0.07345856988106975,0.06440725068050616,0.04431019963093133,-2.145727479425592,-0.026187652263392768,"7,8"
"stärke 7,8",27.48735935162485,0.07365285798853524,0.06460113548095432,0.04295094543691438,-2.1280406011336552,-0.025138726955312496,"stärke 7,8"
"7,8 tsunami-warnung",7.857067079181015,0.046709480926725847,0.03315799157899904,0.0160839864185968,-0.8757277537408381,0.026157944729851567,"7,8 tsunami-warnung"
tsunami-warnung philippinen,4.546891480845258,0.00782095699716689,0.041851586644995366,-0.018953392108994615,-0.3287581705365638,0.03713545865482213,tsunami-warnung philippinen
philippinen indonesien,13.109646442860084,0.06036365045402871,0.051999634387208206,0.028293669547593193,-1.3876626909820085,0.003547990791232101,philippinen indonesien
philippinen nach,4.258713027574234,0.01683653042502305,0.005297146598036068,-0.009351151436296588,-0.26328137051283507,0.05164986643852548,philippinen nach
Südküste,23.55614564526745,0.07325104733344374,0.05964974310723762,0.040497826019841636,-1.9737011100784172,-0.017757509718962897,Südküste
"7,8 süd+küste",5.46117271072665,0.031006662224770568,0.018400357249690052,0.0024684916891531262,-0.5119779109568502,0.04136106747991249,"7,8 süd+küste"
süd+küste philippinen,21.633084088994938,0.06784075064521887,0.06843796855722643,0.03515418422056364,-1.888538175743682,-0.018422097955303526,süd+küste philippinen
philippinen behörde+n,11.218403246022586,0.05800438519368341,0.04394338081188553,0.026251548670406556,-1.2318699388564092,0.011414987442551998,philippinen behörde+n
behörde+n tsunamiwarnung,17.37839866917674,0.0681562805911576,0.05376693393474621,0.03567608121488577,-1.669542341259481,-0.006043715106104338,behörde+n tsunamiwarnung
tsunamiwarnung ...,4.826836491253488,0.02438663490221713,0.012254977405227312,-0.003105145306340102,-0.38850564440052043,0.04648993078982793,tsunamiwarnung ...
... tts-player,4.618329986025826,0.02182658180473793,0.009889817246952695,-0.005235879404071607,-0.3443475269377272,0.048315082983389775,... tts-player
weiterlesenPhilippinen,3.8385229241385037,0.00984141697424597,-0.001103481013184305,-0.015039025248378069,-0.15940199950665285,0.05588725117428293,weiterlesenPhilippinen
überspringenartikel weiterlesenphilippin+en,3.8385229241385037,0.00984141697424597,-0.001103481013184305,-0.015039025248378069,-0.15940199950665285,0.05588725117428293,überspringenartikel weiterlesenphilippin+en
weiterlesenphilippin+en nach,4.258713027574234,0.01683653042502305,0.005297146598036068,-0.009351151436296588,-0.26328137051283507,0.05164986643852548,weiterlesenphilippin+en nach
tsunamiwarnung aus+ge+geb+en,9.641651245664828,0.05360136834571537,0.03972123678644674,0.022248909821795542,-1.080406747075947,0.01764610910503823,tsunamiwarnung aus+ge+geb+en
USA,6.2867052782005395,0.03769230551940476,0.024651434987879365,0.008195063677018414,-0.6527514924098478,0.03548299088000629,USA
der usa,6.2867052782005395,0.03769230551940476,0.024651434987879365,0.008195063677018414,-0.6527514924098478,0.03548299088000629,der usa
+668,3.9319159794174863,0.011524069234486907,0.000432288410412774,-0.013679201862406083,-0.1834411957260977,0.05491064943929544,+668
usa +668,3.9319159794174863,0.011524069234486907,0.000432288410412774,-0.013679201862406083,-0.1834411957260977,0.05491064943929544,usa +668
+668 chars,3.8530563855137245,0.010108587066656037,-0.0008597940937432191,-0.014823461149011275,-0.163181061799721,0.05573389459540004,+668 chars
"7,8 schwer+es",4.043108141632757,0.013426866715283333,0.002171920951641083,-0.012135140005270799,-0.21132810024757717,0.0537746228783042,"7,8 schwer+es"
erdbeben philippinen,40.820560534584594,0.042296086283343366,0.03685257651869954,0.13078051631942095,-2.523500251226932,-0.0732741078702167,erdbeben philippinen
philippinen tsunami-warnung,38.8327151743972,0.08020134301288352,0.06558115704684972,0.0472093091580217,-2.4735774280331424,-0.03484802666346883,philippinen tsunami-warnung
tsunami-warnung auf,4.990561406142881,0.004356953575657942,0.06808595312250165,-0.023251819032413287,-0.42186277175419257,0.025225872431873304,tsunami-warnung auf
auf philippinen,12.476466775348221,0.054975710178364515,0.04081720188848614,0.043484338330303116,-1.338158573986209,0.0016477150821046604,auf philippinen
philippinen schwer+es,7.597692092011134,0.041182433441112165,0.042845153870288255,0.01071968924828433,-0.8421588911488368,0.023609676895321896,philippinen schwer+es
behörde+n indonesien+s,4.605936839832488,0.021667308617002497,0.009742873052354979,-0.005368000174529287,-0.34166045079731705,0.04842596222595081,behörde+n indonesien+s
